2020-12-01 02:07:39;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 02:08:33;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 02:09:28;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 02:10:23;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 02:11:18;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 02:12:13;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 02:13:08;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 02:14:03;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 02:14:57;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 02:15:52;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 02:16:47;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 02:17:42;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 02:18:37;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 02:19:32;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 02:20:26;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
2020-12-01 02:21:21;Chapecoense;Cuiabá;Confiança;Figueirense;CRB;CSA;Nautico PE;Guarani;2,15;2,87;3,75;1,61;3,50;5,75;3,00;2,87;2,50;2,62;3,00;2,70;
